ckpt_group,step,head,tau_l2r,tau_rev_l2r,abs_tau_gt_0.5,quality,quality_std,frame,B_or_BT,near_diag_mass,row_entropy,top1_mass,margin
nocompile_a,5000,1,0.1061031746031746,-0.1061031746031746,0.022,0.17390855264859756,0.5710457064226065,model,B,0.0972844127977275,2.02645973434795,0.3101699614340049,1.8111858978045174
nocompile_a,5000,2,-0.2941011904761905,0.2941011904761905,0.128,-0.45436904838989234,0.660609239270056,model,B,0.09243301321527393,2.266536605212112,0.3068042120388757,1.8942222697830937
nocompile_a,5000,3,-0.016626984126984126,0.016626984126984126,0.01,0.5150420147139327,0.6006601397069323,model,B,0.09466432398701008,2.1842394545429724,0.4049187306091043,2.9731408509039525
nocompile_a,5000,4,0.04711904761904762,-0.04711904761904762,0.01,0.22127298080135213,0.5358177263905244,model,B,0.09422846851606534,2.59690479739541,0.2569893135934062,1.8023374776156507
nocompile_a,5000,5,0.016595238095238093,-0.016595238095238093,0.0,-0.258964992906758,0.29212979457151694,model,B,0.09382566255699175,3.8916885361765345,0.054034699618680106,0.521826680657959
nocompile_a,5000,6,0.1392579365079365,-0.1392579365079365,0.076,-0.3904941274350879,0.5441640405291089,model,B,0.09240313137012413,2.681837674484036,0.2584892032242234,1.3139761565659254
nocompile_a,5000,7,0.017146825396825396,-0.017146825396825396,0.002,0.06363929239549304,0.3027666783235685,model,B,0.093689031187393,3.8276489809667984,0.06469860819598379,0.8027725502456744
nocompile_a,5000,0,0.022045634920634917,-0.022045634920634917,0.0,-0.4243345477813785,0.7147570772107787,model,BT,0.09325322713436142,3.79000396910512,0.07542109327212261,1.1063498831482725
nocompile_a,5000,1,-0.026801587301587302,0.026801587301587302,0.018,0.06669960603632982,0.8874028409227811,model,BT,0.0972844127977275,1.9984627190865503,0.31650208351156084,2.05788948027002
nocompile_a,5000,2,-0.09246626984126985,0.09246626984126985,0.134,0.6500583075101868,0.9065769234567669,model,BT,0.09243301321527393,2.220247543790375,0.3298808613770107,2.1406247639664646
nocompile_a,5000,3,0.07429365079365079,-0.07429365079365079,0.208,0.5136859479638985,0.803136697177955,model,BT,0.09466432398701008,2.1209800549826627,0.41768080972511196,3.074440525600271
nocompile_a,5000,4,0.014236111111111107,-0.014236111111111107,0.022,0.41672069310822546,0.9355532070737946,model,BT,0.09422846851606534,2.5546071052427854,0.2697368677828959,2.1607527302009375
nocompile_a,5000,5,-0.3238849206349206,0.3238849206349206,0.152,-1.1510173462156044,0.9314510179537316,model,BT,0.09382566255699175,3.829586583378961,0.0656838283159809,0.9304133966667996
nocompile_a,5000,6,-0.012950396825396827,0.012950396825396827,0.054,0.3610430775237488,0.9049620435691856,model,BT,0.09240313137012413,2.6191838313081455,0.2762058343250748,1.9585910433882163
nocompile_a,5000,7,0.0004880952380952385,-0.0004880952380952385,0.004,-0.4328557381454067,0.7520167284510644,model,BT,0.093689031187393,3.7092142964289496,0.08686635663120863,1.1790875948433828
